"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair accessible entrance","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Wi-Fi","additionalInfo/Amenities/1/Free Wi-Fi","additionalInfo/Amenities/1/Restroom","additionalInfo/Children/0/Good for kids","additionalInfo/Children/0/Nursing room","additionalInfo/Children/1/Nursing room","additionalInfo/Crowd/0/LGBTQ+ friendly","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free parking garage","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Free street parking","additionalInfo/Parking/1/Free parking lot","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/2/Free street parking","additionalInfo/Parking/2/Paid parking lot","additionalInfo/Parking/3/On-site parking","additionalInfo/Payments/0/Checks","additionalInfo/Payments/0/Credit cards","additionalInfo/Payments/0/Debit cards","additionalInfo/Payments/0/Google Pay","additionalInfo/Payments/0/NFC mobile payments","additionalInfo/Payments/1/Debit cards","additionalInfo/Payments/1/Google Pay","additionalInfo/Payments/1/NFC mobile payments","additionalInfo/Payments/2/Credit cards","additionalInfo/Payments/2/Google Pay","additionalInfo/Payments/2/NFC mobile payments","additionalInfo/Payments/3/Credit cards","additionalInfo/Payments/3/NFC mobile payments","additionalInfo/Payments/4/Credit cards","additionalInfo/Planning/0/Appointment required","additionalInfo/Planning/0/Appointments recommended","additionalInfo/Planning/0/Quick visit","additionalInfo/Planning/1/Appointments recommended","additionalInfo/Planning/2/Accepts walk-ins","additionalInfo/Service options/0/Delivery","additionalInfo/Service options/0/Online classes","additionalInfo/Service options/0/Onsite services","additionalInfo/Service options/1/In-store pickup","additionalInfo/Service options/1/Onsite services","additionalInfo/Service options/1/Same-day delivery","additionalInfo/Service options/2/In-store shopping","additionalInfo/Service options/2/Same-day delivery","additionalInfo/Service options/3/Onsite services","additionalInfo/Service options/4/Same-day delivery","additionalOpeningHours/Delivery/0/day","additionalOpeningHours/Delivery/0/hours","additionalOpeningHours/Delivery/1/day","additionalOpeningHours/Delivery/1/hours","additionalOpeningHours/Delivery/2/day","additionalOpeningHours/Delivery/2/hours","additionalOpeningHours/Delivery/3/day","additionalOpeningHours/Delivery/3/hours","additionalOpeningHours/Delivery/4/day","additionalOpeningHours/Delivery/4/hours","additionalOpeningHours/Delivery/5/day","additionalOpeningHours/Delivery/5/hours","additionalOpeningHours/Delivery/6/day","additionalOpeningHours/Delivery/6/hours","additionalOpeningHours/Online service hours/0/day","additionalOpeningHours/Online service hours/0/hours","additionalOpeningHours/Online service hours/1/day","additionalOpeningHours/Online service hours/1/hours","additionalOpeningHours/Online service hours/2/day","additionalOpeningHours/Online service hours/2/hours","additionalOpeningHours/Online service hours/3/day","additionalOpeningHours/Online service hours/3/hours","additionalOpeningHours/Online service hours/4/day","additionalOpeningHours/Online service hours/4/hours","additionalOpeningHours/Online service hours/5/day","additionalOpeningHours/Online service hours/5/hours","additionalOpeningHours/Online service hours/6/day","additionalOpeningHours/Online service hours/6/hours","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3rd floor, Quantum diagnostics building, MVV Neeladhri building Near Laya diagnostics. Beside collectoraate, Zilla parishad Road, Visakhapatnam, Andhra Pradesh 530002, India","Skin care clinic",,,,,,,,,,"Skin care clinic","17442314633997017427","Visakhapatnam","false","IN","0x3a39433eb5a9d6d7:0xf20f8cbf0bfd6153",,"https://lh3.googleusercontent.com/p/AF1QipOhBKdGnX8Av9hHFpOsyjV4hysG6pp9HoNJ85JL=w454-h240-k-no","58","false","/g/11j83j_0j5","en","17.7088238","83.3097694","Srirangapuram, Krishna Nagar, Maharani Peta","Monday","1 to 4 PM, 6 to 9 PM","Tuesday","1 to 4 PM, 6 to 9 PM","Wednesday","1 to 4 PM, 6 to 9 PM","Thursday","1 to 4 PM, 6 to 9 PM","Friday","1 to 4 PM, 6 to 9 PM","Saturday","1 to 4 PM, 6 to 9 PM","Sunday","Closed","false","+91 94940 84949","+919494084949","ChIJ19aptT5DOToRU2H9C7-MD_I","530002",,"57","79","77","1","1","0","0","2025-06-20T10:19:07.606Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","3rd floor, Quantum diagnostics building, MVV Neeladhri building Near Laya diagnostics. Beside collectoraate, Zilla parishad Road",,"false","Dr Naveen’s - Cosmetology & Hair Transplantation Clinic","4.9","https://www.google.com/maps/search/?api=1&query=Dr%20Naveen%E2%80%99s%20-%20Cosmetology%20%26%20Hair%20Transplantation%20Clinic&query_place_id=ChIJ19aptT5DOToRU2H9C7-MD_I","http://drnaveenskincity.com/"
,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,,,,,,"true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Flat No: 505, 5th Floor, Bharath Towers, 5th Ln, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016, India","Skin care clinic","Dermatologist","Hair removal service","Hair replacement service","Hair transplantation clinic","Laser hair removal service",,,,,"Skin care clinic","4389358664319932999","Visakhapatnam","false","IN","0x3a3943505a1f6795:0x3cea22730a929a47",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K0lJFf5KyMG3iUyR7YpalQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.46196&pitch=0&thumbfov=100","23","false","/g/11vk6jmkbk","en","17.7284115","83.3055685","Dwaraka Nagar","Monday","9:30 AM to 1 PM, 4 to 9 PM","Tuesday","9:30 AM to 1 PM, 4 to 9 PM","Wednesday","9:30 AM to 1 PM, 4 to 9 PM","Thursday","9:30 AM to 1 PM, 4 to 9 PM","Friday","9:30 AM to 1 PM, 4 to 9 PM","Saturday","9:30 AM to 1 PM, 4 to 9 PM","Sunday","9:30 AM to 1 PM","false","+91 81818 98968","+918181898968","ChIJlWcfWlBDOToRR5qSCnMi6jw","530016",,"60","10","9","1","0","0","0","2025-06-20T10:19:07.607Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Flat No: 505, 5th Floor, Bharath Towers, 5th Ln",,"false","Swarna Cosmo Care | Best Skin Clinic in Vizag | Laser Hair Removal in Vizag | Hair Clinic in Vizag | Skin Whitening Treatment","4.9","https://www.google.com/maps/search/?api=1&query=Swarna%20Cosmo%20Care%20%7C%20Best%20Skin%20Clinic%20in%20Vizag%20%7C%20Laser%20Hair%20Removal%20in%20Vizag%20%7C%20Hair%20Clinic%20in%20Vizag%20%7C%20Skin%20Whitening%20Treatment&query_place_id=ChIJlWcfWlBDOToRR5qSCnMi6jw","https://www.swarnacosmocare.com/"
,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3rd Floor, CBM Compound, No.10-1-39/1, Chakravarthy Palace, Sampath Vinayaka Temple Rd, Visakhapatnam, Andhra Pradesh 530003, India","Hair replacement service",,,,,,,,,,"Hair replacement service","12409963854415675899","Visakhapatnam","false","IN","0x3a3943548e421f49:0xac390c5ff1e241fb",,"https://lh3.googleusercontent.com/p/AF1QipP_b1Y2He_sy-jC-TbbrJGHdoctm1C9Eadmg-WJ=w533-h240-k-no","53","false","/g/11y5j7rtnb","en","17.7251103","83.3148662","CBM Compound, Asilmetta","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 8 PM","Sunday","10 AM to 8 PM","false","+91 77961 56789","+917796156789","ChIJSR9CjlRDOToR-0Hi8V8MOaw","530003",,"61","126","117","9","0","0","0","2025-06-20T10:19:08.487Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","3rd Floor, CBM Compound, No.10-1-39/1, Chakravarthy Palace, Sampath Vinayaka Temple Rd",,"false","Advanced GroHair & GloSkin - Visakhapatnam","4.9","https://www.google.com/maps/search/?api=1&query=Advanced%20GroHair%20%26%20GloSkin%20-%20Visakhapatnam&query_place_id=ChIJSR9CjlRDOToR-0Hi8V8MOaw","https://www.adgrohair.com/"
,"false",,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1st Vianyagar Heights 10-1, 9/1, Siripuram Cir, CBM Compound, Visakhapatnam, Andhra Pradesh 530001, India","Health and beauty shop","Beauty salon","Wellness center",,,,,,,,"Health and beauty shop","16315483422963724081","Visakhapatnam","false","IN","0x3a39691ac868ad3b:0xe26c3dbae486ef31",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9aRbFgOpYpDYPDRY2gwpsowh6BlLo-6UufKGKlv0iB7uC2H3FV4ccSKVbVar1oRJGIDmClLI-YxP3wvK5UKRuP-blA10l8pWtl7Xg8N_fZli_LNXbOi8cOtTAi8CZ7FD3thJbyw=w408-h544-k-no","34","false","/g/1td1hdpc","en","17.7247026","83.3140753","CBM Compound, Ram Nagar","Monday","7 AM to 9 PM","Tuesday","7 AM to 9 PM","Wednesday","7 AM to 9 PM","Thursday","7 AM to 9 PM","Friday","7 AM to 9 PM","Saturday","7 AM to 9 PM","Sunday","7 AM to 9 PM","false","+91 76694 87882","+917669487882","ChIJO61oyBppOToRMe-G5Lo9bOI","530001",,"68","1309","1097","114","53","28","17","2025-06-20T10:19:08.488Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","1st Vianyagar Heights 10-1, 9/1, Siripuram Cir",,"false","VLCC BEAUTY CLINIC ( Vishakapatnam )","4.7","https://www.google.com/maps/search/?api=1&query=VLCC%20BEAUTY%20CLINIC%20(%20Vishakapatnam%20)&query_place_id=ChIJO61oyBppOToRMe-G5Lo9bOI","https://vlcc.in/clinics/beauty-wellness-clinic-Vishakapatnam/3"
,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4th floor, T.S.No: 5/3, VIP Rd, above pantaloons show room, Asilmetta, Visakhapatnam, Andhra Pradesh 530003, India","Skin care clinic","Hair transplantation clinic","Laser hair removal service",,,,,,,,"Skin care clinic","763122665228705532","Visakhapatnam","false","IN","0x3a3943b7d14dbcfd:0xa97280555019efc",,"https://lh3.googleusercontent.com/p/AF1QipM91DxAGDKQf4_4paOurc_OiK61Xw1gaif_oIOv=w448-h240-k-no","4","false","/g/11vz3smfh7","en","17.7283057","83.3146856","Asilmetta","Monday","6:30 AM to 8:30 PM","Tuesday","6:30 AM to 8:30 PM","Wednesday","6:30 AM to 8:30 PM","Thursday","6:30 AM to 8:30 PM","Friday","6:30 AM to 8:30 PM","Saturday","6:30 AM to 8:30 PM","Sunday","6:30 AM to 8:30 PM","false","+91 77999 63808","+917799963808","ChIJ_bxN0bdDOToR_J4BVQUolwo","530003",,"69","93","82","10","1","0","0","2025-06-20T10:19:08.488Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","4th floor, T.S.No: 5/3, VIP Rd, above pantaloons show room","కలర్స్ హెయిర్ & స్కిన్ విశాఖపట్నం","false","Kolors Hair & Skin Clinic - Visakhapatnam","4.8","https://www.google.com/maps/search/?api=1&query=Kolors%20Hair%20%26%20Skin%20Clinic%20-%20Visakhapatnam&query_place_id=ChIJ_bxN0bdDOToR_J4BVQUolwo","https://www.kolorshairandskin.com/clinic/ap/visakhapatnam"
,,,,,,,,,,,,,,,,"true",,,,"true",,,,,"true",,,,,,,,,,,"true",,,,"true",,,,"true",,,"true","true","true",,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1st Floor, Potluri Castle, D.No. 47-14-9/2, above HDFC Bank, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016, India","Skin care clinic","Hair transplantation clinic","Laser hair removal service",,,,,,,,"Skin care clinic","2739507960372821401","Visakhapatnam","false","IN","0x3a39430bfa2fef3b:0x2604aff9b5607d99",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JLHyfdetfo7Y0SEPd28Gsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.09037&pitch=0&thumbfov=100","1","false","/g/11t2_1dlm6","en","17.7265945","83.3064909","Dwaraka Nagar","Monday","10 AM to 8:30 PM","Tuesday","10 AM to 8:30 PM","Wednesday","10 AM to 8:30 PM","Thursday","10 AM to 8:30 PM","Friday","10 AM to 8:30 PM","Saturday","10 AM to 8:30 PM","Sunday","10 AM to 8:30 PM","false","+91 89855 43369","+918985543369","ChIJO-8v-gtDOToRmX1gtfmvBCY","530016",,"70","21","19","0","2","0","0","2025-06-20T10:19:08.488Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","1st Floor, Potluri Castle, D.No. 47-14-9/2, above HDFC Bank",,"false","𝚁𝙸𝙲𝙷𝙵𝙴𝙴𝙻 𝙷𝙴𝙰𝙻𝚃𝙷 & 𝙱𝙴𝙰𝚄𝚃𝚈 𝙲𝙻𝙸𝙽𝙸𝙲","4.6","https://www.google.com/maps/search/?api=1&query=%F0%9D%9A%81%F0%9D%99%B8%F0%9D%99%B2%F0%9D%99%B7%F0%9D%99%B5%F0%9D%99%B4%F0%9D%99%B4%F0%9D%99%BB%20%F0%9D%99%B7%F0%9D%99%B4%F0%9D%99%B0%F0%9D%99%BB%F0%9D%9A%83%F0%9D%99%B7%20%26%20%F0%9D%99%B1%F0%9D%99%B4%F0%9D%99%B0%F0%9D%9A%84%F0%9D%9A%83%F0%9D%9A%88%20%F0%9D%99%B2%F0%9D%99%BB%F0%9D%99%B8%F0%9D%99%BD%F0%9D%99%B8%F0%9D%99%B2&query_place_id=ChIJO-8v-gtDOToRmX1gtfmvBCY","http://www.richfeelclinic.com/"
,,,"true",,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aura Skin and Hair Clinic, G1 Jagan Krishna Apts Governor Bungalow Road, Daspalla Hills, Visakhapatnam, Andhra Pradesh 530003, India","Skin care clinic","Electrolysis hair removal service","Hair removal service","Hair replacement service","Hair transplantation clinic","Hospital","Laser hair removal service","Dermatologist",,,"Skin care clinic","3381081232888000169","Visakhapatnam","false","IN","0x3a394333bda8ac29:0x2eec0377b3076ea9",,"https://lh3.googleusercontent.com/p/AF1QipPs4mcK-mNQBUmHZ3JVQm9thJniI7fC6rRGKJXd=w450-h240-k-no","8","false","/g/11b7rtq18b","en","17.7163536","83.3116815","Daspalla Hills, Pandurangapuram","Monday","10:30 AM to 7:30 PM","Tuesday","10:30 AM to 7:30 PM","Wednesday","10:30 AM to 7:30 PM","Thursday","10:30 AM to 7:30 PM","Friday","10:30 AM to 7:30 PM","Saturday","10:30 AM to 2 PM, 5 to 7:30 PM","Sunday","Closed","false","+91 91777 99077","+919177799077","ChIJKayovTNDOToRqW4Hs3cD7C4","530003",,"73","18","11","3","2","2","0","2025-06-20T10:19:08.488Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Aura Skin and Hair Clinic, G1 Jagan Krishna Apts Governor Bungalow Road","డిఆర్ శ్రావణి సంధ్య","false","Dr Sravani Sandhya (Skin Specialist)","4.2","https://www.google.com/maps/search/?api=1&query=Dr%20Sravani%20Sandhya%20(Skin%20Specialist)&query_place_id=ChIJKayovTNDOToRqW4Hs3cD7C4","https://www.auraskinclinic.com/"
,,,,"true",,,"false",,,,,,,,,"true",,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"VIP Rd, Balaji Nagar, Siripuram, Visakhapatnam, Andhra Pradesh 530003, India","Permanent make-up clinic",,,,,,,,,,"Permanent make-up clinic","15865853994322976975","Visakhapatnam","false","IN","0x836e8ae889e0bdeb:0xdc2ed6259dd560cf",,"https://lh3.googleusercontent.com/p/AF1QipMKYpKZ1JFk2ZhJ1oemBehqQeBAol7Sc8LNCuCI=w408-h408-k-no","987","false","/g/11vymr20zh","en","17.7254359","83.3170378","Balaji Nagar, Siripuram","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 8 PM","Sunday","10 AM to 8 PM","false",,,"ChIJ673gieiKboMRz2DVnSXWLtw","530003",,"74","56","55","1","0","0","0","2025-06-20T10:19:08.488Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","VIP Rd",,"false","Lajos permanent makeup clinic","5","https://www.google.com/maps/search/?api=1&query=Lajos%20permanent%20makeup%20clinic&query_place_id=ChIJ673gieiKboMRz2DVnSXWLtw","https://www.lajos.in/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hotel Winsar Park 18, Collectors Office Road, Maharani Peta, Visakhapatnam, Andhra Pradesh 530002, India","Skin care clinic",,,,,,,,,,"Skin care clinic","8597876233159819923","Visakhapatnam","true","IN","0x3a39430317d0a07d:0x7751cae16c43c293",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KDOz-cMhWylQvNUMZTPdXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=40.32553&pitch=0&thumbfov=100","1","false","/g/11j4jy5v13","en","17.7094898","83.3058887","Opp KGH OP Gate, Maharani Peta",,,,,,,,,,,,,,,"false",,,"ChIJfaDQFwNDOToRk8JDbOHKUXc","530002",,"76","39","38","0","1","0","0","2025-06-20T10:19:08.488Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Hotel Winsar Park 18, Collectors Office Road","బార్బీ స్కిన్ క్లినిక్","false","Barbie Skin Clinic","4.9","https://www.google.com/maps/search/?api=1&query=Barbie%20Skin%20Clinic&query_place_id=ChIJfaDQFwNDOToRk8JDbOHKUXc","http://www.barbieskinclinic.com/"
,"false",,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,"true","true",,,,,"true",,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Door No. 10-50-51, Waltair Main Rd, Opp. Lions Club Of Visakhapatnam, Ram Nagar, Visakhapatnam, Andhra Pradesh 530002, India","Cosmetics store","Beauty product supplier","Beauty products wholesaler","Bridal shop","Hair extensions supplier","Health and beauty shop","Make-up artist","Perfume store","Skin care clinic","Spa","Cosmetics store","12993255649448604150","Visakhapatnam","false","IN","0x3a394315a5b8f7f1:0xb451512c0538b1f6",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBpgNd5OC74dAQpHxEIKVX28XVXBtyl_q5Ck-7lTW3g8rvkoxYBiQAimM8G7byo6jfg1jMLqHLRtYe5j39QWqXzM3afqU2zfv_WnniJZDkRRrvnShm9XjdmxgHZw6HjOhzfdw=w408-h306-k-no","30","false","/g/1hm379qrj","en","17.7187027","83.3114404","Ram Nagar","Monday","10 AM to 9 PM","Tuesday","10 AM to 9 PM","Wednesday","10 AM to 9 PM","Thursday","10 AM to 9 PM","Friday","10 AM to 9 PM","Saturday","10 AM to 9 PM","Sunday","Closed","false","+91 80991 80990","+918099180990","ChIJ8fe4pRVDOToR9rE4BSxRUbQ","530002",,"78","160","96","21","19","13","11","2025-06-20T10:19:08.488Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Door No. 10-50-51, Waltair Main Rd, Opp. Lions Club Of Visakhapatnam","మేకప్ దుకాణాలు","false","The Makeup Store – Cosmetics, Skincare, Beauty & More","4","https://www.google.com/maps/search/?api=1&query=The%20Makeup%20Store%20%E2%80%93%20Cosmetics%2C%20Skincare%2C%20Beauty%20%26%20More&query_place_id=ChIJ8fe4pRVDOToR9rE4BSxRUbQ",
,,,"true",,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R.R. Plaza, 2, KGH Down Rd, Opposite KGH In Gate Bus Stop, Opposite KGH Clock Tower, M. R. Peta, Maharani Peta, Visakhapatnam, Andhra Pradesh 530002, India","Skin care clinic","Dermatologist",,,,,,,,,"Skin care clinic","15550557865100581955","Visakhapatnam","false","IN","0x3a39430fd5555f33:0xd7ceadfce87a1c43",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrgWGPRHzMfNwESeHO4HtUDSL2BA7vIWaHe8Qk4Wgl68IoSZu2eHEpUuBMpS7p_DrQzZP1pJYth7W1LFVKrBbK1UWUxt1R_oh0NnwgjhM4DNLBJaLpI4hHo7SXwUDXPWhYOtuGW=w408-h723-k-no","18","false","/g/11f15ltrwm","en","17.7089736","83.3069011","Opposite KGH Clock Tower, M. R. Peta, Maharani Peta","Monday","10 AM to 8:30 PM","Tuesday","10 AM to 8:30 PM","Wednesday","10 AM to 8:30 PM","Thursday","10 AM to 8:30 PM","Friday","10 AM to 8:30 PM","Saturday","6 to 8 PM","Sunday","Closed","false","+91 90142 22291","+919014222291","ChIJM19V1Q9DOToRQxx66Pytztc","530002",,"81","86","82","2","2","0","0","2025-06-20T10:19:09.397Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","R.R. Plaza, 2, KGH Down Rd, Opposite KGH In Gate Bus Stop","ఆర్యన్ స్కిన్ & హెయిర్ క్లినిక్","false","Aryan Skin & Hair Clinic","4.9","https://www.google.com/maps/search/?api=1&query=Aryan%20Skin%20%26%20Hair%20Clinic&query_place_id=ChIJM19V1Q9DOToRQxx66Pytztc",
,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sri Nivasam, #10-27-1, Facor Layout, near 4 Points Hotel, Waltair Uplands, Visakhapatnam, Andhra Pradesh 530003, India","Dermatologist",,,,,,,,,,"Dermatologist","13334546463473524071","Visakhapatnam","false","IN","0x3a39434b7caf8a8f:0xb90dd35bec47dd67",,"https://lh3.googleusercontent.com/p/AF1QipMdyA1PEwY86-N8xD8o5A81VXEfTfwg6orb5mFF=w408-h650-k-no","5","false","/g/11hpm7tmy_","en","17.7224886","83.3134278","Waltair Uplands, Ram Nagar","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 8 PM","Sunday","Closed","false","+91 75693 24145","+917569324145","ChIJj4qvfEtDOToRZ91H7FvTDbk","530003",,"82","5","5","0","0","0","0","2025-06-20T10:19:09.397Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Sri Nivasam, #10-27-1, Facor Layout, near 4 Points Hotel",,"false","Celestial Essence Skin & Hair Clinic","5","https://www.google.com/maps/search/?api=1&query=Celestial%20Essence%20Skin%20%26%20Hair%20Clinic&query_place_id=ChIJj4qvfEtDOToRZ91H7FvTDbk",
